Label,Bone Code,Slice,CSA (mm²),X cent. (mm),Y cent. (mm),Density,wX cent. (mm),wY cent. (mm),Theta (rad),R1 (mm),R2 (mm),Imin (mm^4),Imax (mm^4),Ipm (mm^4),Zmax (mm³),Zmin (mm³),Zpol (mm³),Feret Min (mm),Feret Max (mm),Feret Angle (rad),Perimeter (mm),Max Thick 2D (mm),Mean Thick 2D (mm),SD Thick 2D (mm),A (rad),M (rad),IAP(mm^4),IML(mm^4),ZAP(mm³),ZML(mm³),RAP(mm),RML(mm),DAP(mm),DML(mm)
MCZ17877_Pleonensis_metatarsal_bonejtrimmed.tif,10,43,91.936,22.61,16.68,1.8,22.61,16.68,-1.28,6.679,8.711,1465.625,2442.635,14.064,280.404,219.449,438.32,13.206,17.158,1.261,50.77,2.866,2.154,0.557,1.85,3.421,2442.506,1465.754,280.816,219.605,8.698,6.675,13.213,17.154
MCZ17877_Pleonensis_metatarsal_bonejtrimmed.tif,10,44,93.862,22.656,16.729,1.8,22.656,16.729,-1.288,6.621,8.751,1455.533,2452.113,14.427,280.195,219.828,439.8,13.085,17.183,1.27,50.527,2.881,2.139,0.612,1.85,3.421,2452.102,1455.544,280.333,219.877,8.747,6.62,13.09,17.179
MCZ17877_Pleonensis_metatarsal_bonejtrimmed.tif,10,45,94.202,22.679,16.732,1.8,22.679,16.732,-1.288,6.576,8.719,1449.65,2419.212,14.478,277.461,220.444,437.6,13.022,17.164,1.296,50.124,2.87,2.2,0.595,1.85,3.421,2419.2,1449.662,277.593,220.498,8.715,6.575,13.022,17.164
MCZ17877_Pleonensis_metatarsal_bonejtrimmed.tif,10,46,95.189,22.693,16.817,1.8,22.693,16.817,-1.3,6.563,8.769,1443.08,2423.981,14.73,276.417,219.877,436.324,12.969,17.189,1.298,49.973,3.217,2.27,0.633,1.85,3.421,2423.909,1443.152,276.133,219.736,8.778,6.568,12.973,17.188
MCZ17877_Pleonensis_metatarsal_bonejtrimmed.tif,10,47,97.271,22.703,16.852,1.8,22.703,16.852,-1.299,6.539,8.778,1438.813,2447.056,15.045,278.768,220.044,437.955,12.908,17.185,1.307,49.923,3.121,2.374,0.628,1.85,3.421,2446.998,1438.871,278.565,219.917,8.784,6.543,12.92,17.184
MCZ17877_Pleonensis_metatarsal_bonejtrimmed.tif,10,48,99.161,22.721,16.934,1.8,22.721,16.934,-1.307,6.547,8.839,1444.933,2452.135,15.405,277.433,220.697,437.179,12.872,17.195,1.305,49.784,3.121,2.435,0.603,1.85,3.421,2451.89,1445.179,276.969,220.379,8.853,6.558,12.895,17.193
MCZ17877_Pleonensis_metatarsal_bonejtrimmed.tif,10,49,100.337,22.718,16.961,1.8,22.718,16.961,-1.32,6.481,8.844,1450.771,2450.446,15.689,277.065,223.838,437.264,12.828,17.192,1.313,49.864,3.291,2.412,0.636,1.85,3.421,2449.665,1451.552,276.183,223.19,8.87,6.504,12.847,17.188
MCZ17877_Pleonensis_metatarsal_bonejtrimmed.tif,10,50,101.276,22.736,16.966,1.8,22.736,16.966,-1.337,6.461,8.828,1451.76,2469.237,15.97,279.705,224.684,440.468,12.795,17.21,1.309,49.834,3.53,2.622,0.607,1.85,3.421,2467.182,1453.815,278.314,223.508,8.865,6.505,12.833,17.208
MCZ17877_Pleonensis_metatarsal_bonejtrimmed.tif,10,51,102.865,22.746,16.998,1.8,22.746,16.998,-1.351,6.428,8.822,1454.504,2490.611,16.33,282.307,226.287,442.831,12.757,17.204,1.303,49.77,3.703,2.662,0.672,1.85,3.421,2486.948,1458.167,280.111,223.729,8.878,6.518,12.853,17.203
MCZ17877_Pleonensis_metatarsal_bonejtrimmed.tif,10,52,104.939,22.773,16.993,1.8,22.773,16.993,-1.348,6.409,8.808,1453.887,2530.708,16.634,287.332,226.857,448.357,12.724,17.189,1.298,49.69,3.757,2.657,0.717,1.85,3.421,2527.317,1457.279,285.366,224.244,8.856,6.499,12.81,17.188
MCZ17877_Pleonensis_metatarsal_bonejtrimmed.tif,10,53,106.689,22.775,17.015,1.8,22.775,17.015,-1.355,6.389,8.817,1453.001,2558.981,16.964,290.235,227.413,451.47,12.689,17.201,1.311,49.669,3.98,2.856,0.766,1.85,3.421,2554.581,1457.401,288.269,224.51,8.862,6.491,12.809,17.198
MCZ17877_Pleonensis_metatarsal_bonejtrimmed.tif,10,54,107.703,22.786,17.042,1.8,22.786,17.042,-1.355,6.358,8.833,1452.277,2574.916,17.128,291.525,228.415,452.797,12.658,17.185,1.307,49.581,4.044,2.878,0.806,1.85,3.421,2570.389,1456.804,289.637,224.27,8.875,6.496,12.795,17.183
MCZ17877_Pleonensis_metatarsal_bonejtrimmed.tif,10,55,108.249,22.8,17.086,1.8,22.8,17.086,-1.361,6.368,8.845,1447.071,2576.961,17.26,291.351,227.225,450.836,12.632,17.164,1.296,49.51,4.139,2.907,0.757,1.85,3.421,2571.493,1452.539,288.967,223.261,8.899,6.506,12.795,17.164
MCZ17877_Pleonensis_metatarsal_bonejtrimmed.tif,10,56,109.42,22.825,17.103,1.8,22.825,17.103,-1.36,6.346,8.845,1442.458,2592.342,17.438,293.081,227.298,452.727,12.612,17.154,1.298,49.421,4.128,2.959,0.771,1.85,3.421,2586.975,1447.825,290.874,223.385,8.894,6.481,12.761,17.154
MCZ17877_Pleonensis_metatarsal_bonejtrimmed.tif,10,57,109.373,22.849,17.114,1.8,22.849,17.114,-1.357,6.345,8.851,1440.628,2586.714,17.409,292.256,227.051,452.015,12.585,17.142,1.308,49.48,4.142,2.988,0.764,1.85,3.421,2581.797,1445.545,290.15,223.337,8.898,6.472,12.731,17.14
MCZ17877_Pleonensis_metatarsal_bonejtrimmed.tif,10,58,110.16,22.86,17.13,1.8,22.86,17.13,-1.359,6.326,8.865,1440.942,2593.029,17.551,292.496,227.766,452.732,12.586,17.142,1.308,49.468,4.213,3.027,0.772,1.85,3.421,2587.756,1446.216,290.581,224.111,8.905,6.453,12.716,17.139
MCZ17877_Pleonensis_metatarsal_bonejtrimmed.tif,10,59,111.17,22.869,17.158,1.8,22.869,17.158,-1.361,6.324,8.871,1444.171,2595.131,17.728,292.532,228.367,453.235,12.578,17.115,1.29,49.355,4.246,3.085,0.778,1.85,3.421,2589.525,1449.777,290.795,224.941,8.905,6.445,12.707,17.115
MCZ17877_Pleonensis_metatarsal_bonejtrimmed.tif,10,60,111.466,22.888,17.2,1.8,22.888,17.2,-1.364,6.327,8.892,1439.313,2596.86,17.793,292.045,227.471,452.389,12.575,17.087,1.32,49.326,4.371,3.138,0.815,1.85,3.421,2590.833,1445.34,290.609,224.426,8.915,6.44,12.692,17.08
MCZ17877_Pleonensis_metatarsal_bonejtrimmed.tif,10,61,112.613,22.912,17.207,1.8,22.912,17.207,-1.367,6.324,8.871,1443.102,2612.016,17.996,294.429,228.207,456.034,12.556,17.055,1.311,49.254,4.239,3.122,0.804,1.85,3.421,2605.462,1449.656,293.024,225.082,8.892,6.441,12.682,17.051
MCZ17877_Pleonensis_metatarsal_bonejtrimmed.tif,10,62,113.592,22.927,17.221,1.8,22.927,17.221,-1.374,6.311,8.871,1447.516,2619.681,18.207,295.297,229.375,458.174,12.542,17.046,1.339,49.154,4.459,3.27,0.818,1.85,3.421,2611.77,1455.428,294.246,225.83,8.876,6.445,12.682,17.037
MCZ17877_Pleonensis_metatarsal_bonejtrimmed.tif,10,63,114.976,22.955,17.233,1.8,22.955,17.233,-1.375,6.324,8.856,1454.346,2636.055,18.44,297.648,229.974,461.37,12.536,17.029,1.343,49.145,4.571,3.277,0.845,1.85,3.421,2627.765,1462.636,296.41,227.102,8.865,6.44,12.667,17.022
MCZ17877_Pleonensis_metatarsal_bonejtrimmed.tif,10,64,115.482,22.968,17.233,1.8,22.968,17.233,-1.381,6.327,8.826,1458.478,2638.338,18.559,298.913,230.506,463.729,12.554,17.003,1.341,49.161,4.689,3.392,0.848,1.85,3.421,2629.004,1467.812,297.821,228.15,8.827,6.434,12.658,16.982
MCZ17877_Pleonensis_metatarsal_bonejtrimmed.tif,10,65,115.601,22.984,17.246,1.8,22.984,17.246,-1.386,6.346,8.804,1463.153,2637.237,18.619,299.54,230.58,465.406,12.562,16.96,1.361,49.3,4.62,3.405,0.813,1.85,3.421,2626.71,1473.68,298.457,228.223,8.801,6.457,12.676,16.939
MCZ17877_Pleonensis_metatarsal_bonejtrimmed.tif,10,66,116.584,22.997,17.249,1.8,22.997,17.249,-1.389,6.35,8.779,1469.687,2652.316,18.796,302.138,231.436,469.438,12.58,16.945,1.366,49.27,4.601,3.45,0.79,1.85,3.421,2641.115,1480.888,301.461,228.696,8.761,6.475,12.701,16.914
MCZ17877_Pleonensis_metatarsal_bonejtrimmed.tif,10,67,117.516,23.004,17.258,1.8,23.004,17.258,-1.394,6.366,8.759,1480.513,2661.699,18.983,303.865,232.569,472.853,12.596,16.921,1.395,49.187,4.617,3.521,0.723,1.85,3.421,2649.258,1492.954,303.194,230.405,8.738,6.48,12.711,16.879
MCZ17877_Pleonensis_metatarsal_bonejtrimmed.tif,10,68,118.355,23.015,17.263,1.8,23.015,17.263,-1.4,6.387,8.733,1491.181,2674.027,19.155,306.187,233.468,476.841,12.624,16.91,1.365,49.225,4.684,3.594,0.747,1.85,3.421,2660.226,1504.983,305.384,231.122,8.711,6.512,12.755,16.875
MCZ17877_Pleonensis_metatarsal_bonejtrimmed.tif,10,69,119.158,23.021,17.269,1.8,23.021,17.269,-1.403,6.397,8.708,1502.164,2684.768,19.308,308.299,234.817,480.618,12.65,16.889,1.371,49.208,4.672,3.62,0.717,1.85,3.421,2670.05,1516.882,307.595,231.988,8.68,6.539,12.799,16.841
MCZ17877_Pleonensis_metatarsal_bonejtrimmed.tif,10,70,119.535,23.024,17.295,1.8,23.024,17.295,-1.406,6.422,8.71,1509.2,2684.82,19.386,308.263,234.995,481.51,12.674,16.854,1.382,49.149,4.648,3.615,0.732,1.85,3.421,2669.486,1524.535,308.058,232.96,8.666,6.544,12.8,16.811
MCZ17877_Pleonensis_metatarsal_bonejtrimmed.tif,10,71,120.037,23.03,17.316,1.8,23.03,17.316,-1.409,6.414,8.701,1513.03,2686.471,19.489,308.738,235.908,482.405,12.683,16.822,1.392,49.128,4.648,3.674,0.696,1.85,3.421,2670.273,1529.228,308.687,232.425,8.65,6.579,12.838,16.772
MCZ17877_Pleonensis_metatarsal_bonejtrimmed.tif,10,72,120.327,23.043,17.343,1.8,23.043,17.343,-1.413,6.418,8.686,1514.363,2684.875,19.562,309.094,235.96,483.198,12.681,16.79,1.43,49.136,4.7,3.701,0.705,1.85,3.421,2667.592,1531.646,308.805,232.416,8.638,6.59,12.848,16.728
MCZ17877_Pleonensis_metatarsal_bonejtrimmed.tif,10,73,121.117,23.053,17.364,1.8,23.053,17.364,-1.417,6.437,8.679,1523.379,2691.279,19.711,310.083,236.648,485.245,12.693,16.774,1.396,49.267,4.699,3.747,0.696,1.85,3.421,2673.07,1541.588,310.058,232.871,8.621,6.62,12.878,16.718
MCZ17877_Pleonensis_metatarsal_bonejtrimmed.tif,10,74,122.08,23.051,17.373,1.8,23.051,17.373,-1.424,6.45,8.646,1537.39,2704.415,19.912,312.787,238.366,489.785,12.711,16.757,1.445,49.321,4.719,3.776,0.674,1.85,3.421,2684.021,1557.784,312.596,235.284,8.586,6.621,12.892,16.684
MCZ17877_Pleonensis_metatarsal_bonejtrimmed.tif,10,75,122.996,23.044,17.388,1.8,23.044,17.388,-1.429,6.453,8.637,1552.974,2710.373,20.091,313.796,240.673,493.115,12.716,16.739,1.396,49.274,4.663,3.771,0.646,1.85,3.421,2688.563,1574.785,313.79,238.124,8.568,6.613,12.897,16.674
MCZ17877_Pleonensis_metatarsal_bonejtrimmed.tif,10,76,124.088,23.029,17.396,1.8,23.029,17.396,-1.437,6.463,8.626,1568.833,2719.335,20.312,315.237,242.757,496.558,12.728,16.724,1.462,49.265,4.719,3.799,0.651,1.85,3.421,2695.244,1592.924,315.55,242.419,8.541,6.571,12.883,16.655
MCZ17877_Pleonensis_metatarsal_bonejtrimmed.tif,10,77,124.862,23.027,17.401,1.8,23.027,17.401,-1.442,6.495,8.598,1582.888,2725.015,20.467,316.95,243.701,500.126,12.744,16.696,1.44,49.366,4.638,3.806,0.599,1.85,3.421,2699.352,1608.551,317.315,245.326,8.507,6.557,12.874,16.61
MCZ17877_Pleonensis_metatarsal_bonejtrimmed.tif,10,78,126.334,23.012,17.396,1.8,23.012,17.396,-1.448,6.483,8.557,1604.975,2736.97,20.741,319.839,247.563,507.049,12.745,16.66,1.479,49.467,4.586,3.852,0.554,1.85,3.421,2709.42,1632.524,319.781,249.608,8.473,6.54,12.902,16.576
MCZ17877_Pleonensis_metatarsal_bonejtrimmed.tif,10,79,127.45,23.011,17.387,1.8,23.011,17.387,-1.458,6.516,8.519,1619.452,2754.621,20.974,323.332,248.554,512.502,12.769,16.636,1.496,49.458,4.562,3.905,0.497,1.85,3.421,2723.371,1650.703,323.234,251.587,8.425,6.561,12.941,16.542
